gender,emotion,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,mfcc0_max,mfcc1_max,mfcc2_max,mfcc3_max,mfcc4_max,mfcc5_max,mfcc6_max,mfcc7_max,mfcc8_max,mfcc9_max,mfcc10_max,mfcc11_max,mfcc12_max,mfcc13_max,mfcc14_max,mfcc15_max,mfcc16_max,mfcc17_max,mfcc18_max,mfcc19_max
female,surprise,-602.25464,50.84617,-10.409265,-3.9786234,-1.6403407,-8.1598425,-10.925253,-7.9547086,-12.038823,-1.2250013,-3.4922884,-11.10643,-2.2569697,-7.6073484,0.33070794,-3.4919038,-2.6539152,2.0117707,-0.9695919,-2.2910964,201.0193,63.45291,26.406973,26.293135,22.09078,22.708338,17.189037,13.578276,17.689924,12.754069,10.166137,14.97146,10.256558,15.810431,5.6978455,10.475972,11.221133,9.508578,9.165951,7.097497,-264.28336,198.24713,59.75157,72.477745,49.897297,38.675674,13.634987,21.907341,15.541726,31.115364,18.628544,8.2293215,31.97777,11.795456,16.457685,25.460762,44.502735,44.14773,22.815125,15.87487
male,surprise,-675.2734,51.406776,0.145171,2.6781063,0.7177042,2.4865184,-6.3215675,-3.497633,-7.4714365,-2.602477,2.6847222,-4.7758126,-0.10018837,-2.6466691,-3.4303446,-1.0290251,-4.273038,-3.6187754,0.07141315,-1.4891788,185.0272,58.42654,19.215746,21.487688,20.71032,12.094527,17.40434,12.8846855,16.794437,13.276226,6.843174,11.730631,9.397775,8.320039,8.472993,6.194782,9.0756445,9.452341,6.758588,6.631128,-367.45935,191.71362,48.670307,59.602486,48.15245,36.674694,20.661335,14.91567,11.621884,28.22672,21.029842,7.334852,33.465263,6.393651,6.2116847,11.584397,5.8217964,9.373426,18.191437,9.22641
female,calm,-657.90283,54.73062,-12.274719,-0.3532436,-7.772832,-5.1279163,-12.276024,-20.516783,-8.849318,-4.2577,-5.9824433,-8.259951,-6.750642,-0.20725022,-4.119779,-3.1041427,-5.091865,-4.423143,-7.63776,-1.3906677,159.02171,50.854782,34.902126,17.620064,17.643913,14.373483,15.960473,15.326429,13.680767,12.806193,7.3743415,8.999748,8.572738,5.302483,11.797544,7.2624297,7.0404663,6.2496133,8.360081,4.7416835,-410.71216,150.67017,70.93743,49.325935,19.151928,31.01064,16.991322,9.815304,15.191264,16.867725,11.31912,14.442373,9.105753,11.678476,20.838417,16.090454,10.502508,8.997746,5.967896,11.690163
female,fear,-495.8739,12.857047,-25.855654,-4.239419,-14.930386,-16.359146,-7.6033273,-20.304937,-4.701382,-8.000195,-14.535096,-1.079904,-1.86934,8.12587,4.8195705,6.7277017,6.7230234,3.8007052,-2.7749994,0.36418414,166.18802,33.166203,39.33258,23.50046,22.105368,19.633007,15.411327,22.53965,15.352401,14.250712,14.351902,8.976545,15.863121,14.9545555,12.969335,12.486648,13.740399,15.084133,11.041475,8.91194,-162.633,100.649765,34.29753,39.51568,3.9731963,9.151784,43.52001,0.0,41.116417,17.49876,0.5468779,22.46434,35.165203,62.237175,54.017376,40.023438,51.474365,51.59001,38.81506,43.026108
female,disgust,-628.3875,47.702232,11.173062,12.239256,4.3383546,-4.294917,-4.6790648,-6.9313293,-1.5081735,-0.56475115,-4.150142,4.7143207,-3.8040574,-0.95761776,-2.2942905,-1.5423954,-0.73649263,1.3173721,-0.743449,1.0101478,160.7862,65.50597,27.384832,24.198875,12.654674,21.136608,18.224428,17.908426,11.78007,11.661246,16.066143,6.936347,13.678049,9.603075,10.0232725,10.3559885,8.51034,7.1087914,7.4209666,6.2248263,-347.9916,202.85199,73.47766,95.97868,28.994188,22.182526,18.541323,11.620375,13.669712,16.40372,27.831074,18.015415,11.043873,16.298004,9.336473,19.929409,17.572315,12.164502,9.109475,14.879661
female,happy,-538.9624,49.61706,-21.386724,8.598839,2.718637,-9.611735,-0.21214458,-11.348081,-1.3408446,-2.9270647,-6.714441,-4.4597893,-1.9994795,1.7483078,-1.5964959,-2.5286534,-1.9172056,2.4453866,0.0684491,5.2854986,162.83925,46.139225,41.89933,17.315454,17.220968,21.88454,15.355707,17.051407,12.129175,16.174707,12.284878,11.289741,11.947425,8.97676,10.044312,9.691411,10.447865,8.063816,10.754758,7.8647184,-251.80775,155.59393,83.0033,68.14276,46.863735,21.40946,46.623722,11.717623,36.94114,23.29391,18.353592,24.822964,16.807241,18.048569,17.249123,13.259344,18.124086,19.082127,18.600033,32.77487
male,fear,-459.72464,18.374695,-18.822193,-2.7690647,-13.273499,-2.8400788,-11.864756,-12.17954,-2.925361,-3.9706967,-2.2168705,-5.1831684,6.2745132,3.2374392,2.6548216,5.890793,1.7869893,-1.3675555,8.863679,9.852781,180.62619,39.30341,32.132328,16.344145,28.667181,13.772584,18.23226,17.247337,9.5062685,11.327638,10.536719,11.777265,10.759385,14.411504,14.713119,13.110451,9.983452,10.828251,12.228216,11.306229,-117.30386,104.69217,34.500713,33.20954,24.643799,29.55376,8.54097,7.787403,18.556292,13.869023,30.460852,26.017712,41.58966,59.883583,53.75671,53.101955,25.800678,17.832802,49.505043,59.80004
male,happy,-565.1936,57.313538,-13.672285,16.512543,11.578803,-4.32818,-0.8331687,-0.58900553,-6.0228596,2.0493731,2.491305,2.3980412,-0.8450516,0.87104875,2.7465591,-0.31626382,1.1098107,-2.7386034,1.0992669,0.7062392,216.64478,60.298805,38.464966,15.937917,16.326725,20.79053,12.777505,12.073845,18.241898,7.614356,8.906145,8.30355,8.347649,8.153842,9.625016,7.9499946,7.6117,10.823017,5.9778795,5.127653,-188.61739,197.24493,46.908363,61.866554,50.03567,20.386925,18.6576,21.643772,22.674747,24.225163,25.640087,24.261696,19.35981,12.852364,24.938988,17.296135,22.576996,15.393226,14.300985,14.880816
female,fear,-479.1246,16.36143,-23.063133,-3.909265,-6.787017,-13.473051,-18.715893,-12.670918,-14.898347,-2.5616877,-11.823565,-9.541462,-0.97927517,-7.7557383,-2.811055,-6.836333,-5.932544,7.7802796,7.4689817,11.018269,162.91055,34.704323,32.270607,24.785164,17.746532,19.349606,20.50359,14.222849,16.870823,11.014946,13.611427,9.836352,9.917779,15.436655,7.2657843,11.69193,14.583725,16.625053,16.989693,17.466,-236.11505,113.85162,49.548824,49.698982,33.290436,30.587368,12.770277,6.603538,6.9866934,18.713387,1.9622815,1.2336705,32.86907,21.117592,18.086391,24.3295,43.752914,65.25496,55.920692,56.689556
female,disgust,-575.2467,44.43741,-16.959576,4.761977,-13.912288,-4.035465,-7.8188396,-14.425544,-6.4001303,-1.0881783,-8.5031395,-3.4330127,-7.3148103,-0.9594099,-7.039754,-5.026407,-4.1135983,-3.9700518,-5.308692,-3.4774969,182.06467,59.321243,29.470161,27.098324,21.262007,18.442566,14.151455,20.578236,14.112224,10.0929785,12.089132,9.291465,11.096015,6.8353887,9.6885605,7.8262124,5.338306,6.392321,6.9250245,6.753487,-268.7893,185.06543,30.13573,101.08393,25.715595,37.474842,26.05198,8.352556,25.29972,24.686703,6.45555,33.21182,15.471415,22.691044,3.9130445,18.605968,10.335058,7.4605613,8.797717,11.5727625
male,disgust,-515.93225,70.211266,-2.8552861,12.239088,-2.8794913,-5.545544,-10.55145,-2.7195656,-3.716167,-5.4002805,2.353735,-5.192398,-3.3548453,-4.9387765,-5.192954,-6.0310707,-2.230785,-4.2379594,-1.8220953,-2.9198287,150.2328,50.173836,30.76018,25.652077,23.389006,16.518288,14.536309,11.160009,11.032394,9.778399,11.961901,12.257767,9.486129,10.115851,7.37001,10.094425,6.0147614,7.7819405,5.3533287,5.4236903,-275.59088,162.45465,69.625336,79.771774,50.66336,28.65416,14.067069,25.235752,22.759995,27.923134,31.213001,20.829636,27.919884,17.30384,11.878996,15.861433,16.84476,11.879407,11.835566,11.188129
male,sad,-618.2558,66.79811,-0.8567361,14.971654,12.648223,-3.862567,3.34711,-1.30775,-2.4034884,1.1099713,-1.2804575,0.2625401,-0.63093185,-0.9304547,0.5863507,0.77513415,0.06300132,-2.1507092,0.9757195,0.9564223,192.73503,57.21963,27.011267,20.004612,15.430032,21.048702,10.621878,13.444391,13.261231,9.690496,11.20217,8.57065,9.230693,7.853673,8.26828,6.4007,7.6688538,8.660772,5.9226284,6.013214,-274.1195,199.55066,38.633667,77.65114,51.209705,24.781395,24.574093,23.268187,22.919296,20.675333,12.521486,16.082726,28.867207,10.719977,24.96943,16.98049,15.390039,14.082063,15.70704,11.925686
male,surprise,-524.10046,38.84764,-12.189696,-1.0640788,-1.9353008,-5.7978935,-10.081417,-9.21367,-9.894924,-4.8220954,-2.899404,-5.78664,-5.1506324,-5.3082356,-8.851723,-1.2636899,-8.999851,-5.6927037,-2.7678883,-0.86331874,200.37608,52.348717,26.104391,17.887142,19.10982,15.16966,17.317362,14.283933,14.199824,9.523581,9.378161,10.306045,9.114131,9.6147585,12.236118,7.029715,13.783392,8.955421,7.8820643,9.2771435,-195.40094,189.18933,39.761482,52.448624,43.046227,21.93483,12.74892,7.202309,9.720576,11.419996,20.275667,8.242789,9.266066,10.580864,6.5377603,17.336819,7.945482,6.570548,18.758873,40.84011
male,happy,-559.92334,54.875935,-11.518561,5.4953065,2.415871,-1.8642917,-11.111781,-7.596749,-14.508148,-7.4336443,3.2631526,-7.8864746,-1.6498953,-1.9573463,-5.9639144,0.78124887,-7.343446,-5.879089,-2.509664,-4.6244674,170.34732,56.894173,24.50714,15.915641,21.367651,13.642968,17.47655,12.93615,19.506649,17.009281,9.815013,13.446646,8.938029,7.862108,13.963763,8.351618,11.213653,9.956868,6.548148,9.56914,-240.0709,195.97415,54.279022,51.063442,41.80795,38.08719,16.594475,23.834812,12.174871,24.641125,24.841526,12.897494,31.877562,19.449154,24.888607,19.681335,8.729151,8.2173395,11.697975,12.786829
female,happy,-603.16077,55.994873,-20.019125,8.427832,-0.63107306,-8.570351,-2.8703659,-12.961958,-6.9538293,-0.16611914,-6.0836244,-0.72512895,-9.669363,-3.551103,-0.2473001,-8.703829,-6.6283493,-2.1180897,-4.6416497,-2.9906826,193.20175,47.771057,30.759195,23.02089,14.677882,19.176416,15.489175,16.85242,15.529194,8.644392,11.772531,10.115184,10.872825,9.221867,7.275693,11.031037,7.7785735,6.6424556,6.9115252,6.3825417,-298.85687,158.58278,38.454536,67.69208,27.48737,28.207787,41.071953,15.433129,33.521393,20.539255,16.968292,45.901546,5.7727804,17.10411,28.453,11.696434,7.0950904,14.564435,11.451051,11.957632
male,disgust,-660.5469,74.53181,-0.118715376,21.378948,11.625083,-4.646708,-2.1156259,0.51375806,-3.935819,-3.973721,-3.510933,-3.9011824,1.2604816,-1.8067485,-5.1596766,1.4148993,-0.6917988,-1.9776632,-2.672863,0.106173344,170.22371,60.082367,29.328407,17.940292,17.56693,19.89704,10.0886345,7.9574156,10.597453,9.776997,7.3592854,8.513655,8.666031,7.1809607,9.485667,8.494418,8.121333,6.142168,6.3822527,5.20005,-388.275,199.77893,45.940773,66.91522,46.939487,35.361973,25.965557,26.79842,11.978129,12.017744,12.192877,11.043787,22.319592,15.792454,15.426426,29.024998,22.78714,13.029828,7.2031116,22.5414
male,fear,-595.331,57.99092,2.2590277,14.343323,8.518202,-2.4230087,-4.1882496,-8.528271,-12.255306,-1.4047102,-2.2603824,0.5045404,3.6462831,-3.5877779,1.6058431,5.1781497,-4.026674,-1.867806,-0.8099244,-1.53596,185.19409,55.755753,22.153135,18.420578,16.934793,13.582536,11.460947,13.464728,18.114706,10.20879,13.406861,11.648197,10.336176,12.232237,8.746386,7.4236245,12.942261,7.1984553,6.491366,6.378039,-277.1281,172.1788,73.25333,65.83029,54.56491,28.317364,15.983622,15.630072,14.1253,27.373758,24.844202,27.38398,36.00692,18.12741,17.643188,23.914312,22.130625,15.505854,13.975172,11.346956
female,calm,-672.9665,49.916214,-0.5375295,8.571287,3.836176,-4.292377,-5.4182057,-12.033967,-8.105128,-4.448488,-7.770665,-3.2960181,-11.023535,-2.9275987,-1.0342872,-8.615197,-7.5852027,-2.2234068,-3.4882824,-4.2361207,168.83495,54.08991,25.349037,21.909061,13.38242,14.710247,13.133033,15.720102,13.2282095,8.92859,11.263092,7.8113117,11.761005,5.829955,6.4086137,9.951082,8.160425,5.9625316,7.057638,6.363278,-412.78647,170.76474,66.13857,81.819756,32.508976,23.95836,17.571112,10.522885,26.11424,15.0293045,15.862332,20.16352,6.216689,19.235813,23.36993,9.827108,11.569197,15.625172,9.9027195,8.898796
male,happy,-484.9259,43.868042,2.339842,7.74689,2.9911032,-0.8015281,0.25824654,0.23527662,-4.733631,-2.2682915,2.251687,0.039110027,-0.55180186,-0.10659673,0.6631816,2.013984,-2.157367,1.2248597,-0.8895586,0.56597507,169.77304,52.78641,21.202587,19.203611,22.888245,15.617196,12.874187,11.130353,11.924091,11.726843,8.988694,8.461969,8.287271,8.832336,5.645966,7.2447815,9.777446,5.572171,7.6816645,5.2531962,-179.46628,170.47202,75.63428,65.43877,65.85864,36.01115,27.899101,25.226202,10.761392,23.041634,29.573582,18.773216,14.914616,17.087246,12.06893,28.788815,11.127872,14.759343,12.970863,15.632364
male,surprise,-668.34125,43.07513,12.611035,8.960177,5.105488,5.1068177,1.9135547,-0.6272843,-2.748738,-0.7780616,4.6396546,0.65679157,-1.0828242,1.1136022,1.5573905,-0.279378,-0.10059899,0.018117575,-0.046797443,3.168258,184.612,48.697277,17.054142,17.31112,15.149016,11.306281,14.932217,14.876304,13.755189,12.103563,7.7450266,9.152964,10.319218,9.069709,7.4200644,9.750438,10.569754,8.911602,7.637384,7.715413,-321.78772,183.83911,53.458767,51.05586,24.504074,26.139559,27.198864,20.531261,10.994226,15.8713875,24.044123,16.353876,15.402474,22.43604,18.321918,9.995314,23.685148,20.947021,12.620356,29.895489
male,surprise,-573.3884,46.84191,-5.5694294,6.1290336,-0.5748388,-0.7007696,-8.623766,-9.702099,-11.321595,-5.2469926,-1.4207611,-5.737756,-1.804039,-3.856799,-7.858628,1.0471439,-8.80625,-6.400719,-2.2795465,-2.285933,201.12971,55.85739,23.07239,19.301695,21.426317,13.423558,15.509786,15.369646,16.20198,10.835279,9.790634,11.284399,7.2916975,7.8728366,12.294649,5.785219,12.767447,9.64883,5.2895603,5.6666446,-251.66069,165.9385,45.924065,54.43286,37.61492,28.501999,18.117668,14.785334,10.778852,11.581748,23.808218,11.917583,16.613146,11.737852,13.232976,16.854567,4.3868947,9.406186,6.8235207,9.682873
male,neutral,-593.522,65.67917,3.8455215,12.965607,9.039053,-6.0359592,3.4791903,-4.248184,-8.886654,-0.34461364,-0.58672345,-4.0614033,-0.759651,1.7855482,-2.2534912,-1.9607191,-2.845339,-0.4969679,-0.80098623,-0.89751416,165.25784,70.56946,23.373785,22.17778,16.92508,20.471476,10.934975,13.515804,16.584026,10.414835,10.261966,10.896326,6.130778,4.8046207,7.4742317,7.040045,6.981379,4.6654067,5.4833083,5.9007235,-304.3597,202.26791,66.710014,88.78402,57.16259,20.064606,32.939125,26.056759,9.98707,28.094185,36.623062,8.220427,12.191288,11.764833,12.103039,14.782103,8.113691,15.605186,11.478426,10.105261
male,sad,-594.85376,63.04406,-4.543606,12.328486,5.895279,-2.0754397,-13.329982,-8.391463,-4.7654896,-8.371958,1.400717,-4.7609396,-4.1459193,0.8162104,-4.360786,0.2244233,-2.8420134,-2.3722355,-1.4423461,-4.0888824,161.53006,56.42543,30.228209,20.456877,16.155752,10.642012,16.075567,11.454675,10.133144,17.651262,10.250595,12.516505,12.446222,7.8673205,10.633687,9.558681,9.133081,6.926036,7.4090443,5.6027517,-320.15445,166.70209,65.39668,60.396492,40.11236,22.081804,12.640984,18.707565,22.47132,22.757359,31.58479,18.210949,12.195335,25.19569,15.509784,20.282719,11.378635,8.577484,13.362253,5.7186284
female,calm,-609.2033,61.215645,6.6242924,10.804807,6.608744,0.38005233,-2.9307175,-8.918729,-2.2762835,-1.6324357,-3.5793574,-5.601847,-3.4323044,1.3408607,-3.5740216,-2.1131864,-2.8219483,-3.5849507,-0.79364127,-5.995893,175.2289,54.652374,27.22532,14.724218,18.487064,18.20233,17.249014,18.663912,12.669501,11.273858,11.009453,12.493671,11.994641,7.334973,8.598779,8.154254,7.7624726,7.819894,8.6875515,9.152566,-338.19107,165.70215,72.16723,44.561745,39.32016,32.082314,19.445904,12.752426,15.553653,20.781097,15.05831,8.966893,14.30121,19.072233,8.867363,19.491629,12.8139515,7.222967,19.863178,8.092281
male,disgust,-669.2902,54.79244,-0.9016661,10.5557,-0.16137548,3.6259096,-5.3917437,-10.095322,-7.446642,-1.4052045,0.10079653,-3.9632685,-0.5047301,-6.327925,-1.3125448,0.10069224,-5.976767,-2.5035083,-1.3738911,-1.8358134,188.22327,74.86956,27.737177,20.505388,16.15701,16.260332,10.3648205,13.934098,11.349307,9.528456,10.756793,8.279586,7.2146626,10.890887,5.3891945,5.2455535,9.84371,6.3421826,6.294203,6.589641,-365.5434,213.08234,62.10218,80.735374,40.445282,54.898514,10.548656,7.4557,13.612186,24.745457,28.563953,15.128502,24.415459,19.541931,10.465559,14.915003,9.412306,14.88644,14.14176,10.360543
female,disgust,-450.6204,51.33882,-20.775835,-6.873811,-5.962628,-13.552367,-11.10877,-20.657516,-10.321867,1.7176559,-13.16383,-6.851687,-3.0504956,-7.6035523,-2.2313888,-7.367519,-3.9179862,-2.827754,-1.9474127,-1.771344,163.46693,59.2895,34.960682,22.450613,23.22575,24.454962,14.260291,21.086262,14.800071,11.523523,14.203839,11.577523,11.931061,12.158073,9.255872,10.662781,10.094085,11.488391,11.495942,15.810338,-222.38313,166.8912,54.386726,66.08095,29.696606,20.471233,28.179996,17.840351,28.999832,22.665522,9.666772,10.583683,21.795399,13.7844925,16.613213,11.50149,20.640007,22.454739,37.117424,48.44831
male,calm,-728.08527,81.58203,7.9868574,16.974941,13.624764,5.229022,-0.7162288,-4.2344694,-3.907254,1.5260094,-0.5085011,-2.5430386,8.590849,0.64541197,-1.4744717,4.572159,-3.5329082,-0.8993464,1.7650074,-0.7797578,178.79417,66.2161,22.540306,21.410278,13.745311,11.920878,14.262173,14.10058,13.485921,8.367636,10.393945,11.229313,11.96875,8.495253,9.235215,8.121079,9.767486,7.2894177,6.5593767,6.612076,-424.98282,212.74521,52.669647,80.43051,46.383675,28.529776,14.479414,13.635996,16.129013,25.222538,19.86832,12.573217,54.04734,15.012563,14.445791,29.082302,13.632463,11.556307,17.522781,8.724863
male,surprise,-580.96466,45.581474,-7.505829,3.586198,4.8688407,-4.907496,-7.6326146,-6.035741,-9.938767,-2.25607,-0.088362284,-5.6048346,-3.7606297,-1.6251659,-7.8174114,1.60209,-5.725327,-3.9977443,-3.580429,-1.4604918,213.82933,57.111706,25.522776,20.861109,15.956652,17.077185,15.74706,13.61162,18.260406,10.472754,8.262659,11.428149,10.555711,7.4842906,13.168905,6.2616043,11.562566,9.47765,7.38667,6.8961997,-224.34435,187.21503,49.441788,76.43047,44.871765,31.545982,14.003186,16.2863,5.649147,21.574364,25.952488,6.4835925,16.258276,12.408938,5.178135,19.900673,7.1687207,7.9247646,4.8884597,12.595036
female,fear,-526.4587,24.07806,-10.637543,-2.1777194,-12.236277,-10.698058,-15.094377,-10.161222,-8.719682,-3.559514,-10.126955,-3.035456,-4.1617427,-4.349029,-1.9142442,-4.8504424,-6.146902,-1.5630757,-3.2671223,2.858972,170.07831,51.008507,29.242107,21.854149,23.287626,14.992906,15.062513,13.88837,14.802764,9.524419,11.265748,6.6024714,10.715739,13.094775,7.1291327,9.514438,10.534079,8.674104,11.790824,10.562208,-218.6099,148.04517,55.22426,50.497963,14.403123,19.784267,9.462106,13.340208,19.76312,18.89243,5.3497972,8.6395645,21.50764,20.92017,15.145561,17.313622,17.287182,48.435486,48.241966,41.413124
female,sad,-676.1186,52.612183,-9.784049,7.1978965,-6.025458,-4.5275693,-6.722465,-10.6761875,-6.112195,-3.9972923,-4.927114,-5.511841,-4.9986024,1.4001406,-6.0780745,-2.9257007,-4.786627,-2.1934528,-5.3850617,-2.509035,170.71074,53.361504,27.341497,20.238667,17.803356,13.062878,13.242701,13.83643,11.211805,9.510348,7.5685964,8.204895,8.261763,5.074856,8.596661,6.584799,7.6035767,5.3954325,6.8344975,6.073544,-399.7609,159.05382,34.766647,75.80328,25.027653,14.923555,24.892494,6.7306805,25.020422,14.847006,8.0012455,18.26656,14.182421,22.101372,5.7532063,13.873039,9.17489,9.115286,3.8819728,13.212987
female,calm,-673.5298,51.09042,4.091927,4.326718,2.4415057,-4.402963,-4.205867,-11.771553,-6.0321355,-7.9511857,-5.788336,-1.1209574,-11.894045,-2.4305654,-1.7250179,-8.424661,-7.4676847,-3.2196257,-4.4425406,-4.4393272,167.54935,52.76534,23.01946,20.045458,13.0833,14.311892,15.492511,14.389792,13.117735,11.433223,10.703663,9.896007,15.1988735,6.7511945,7.3435397,10.590812,9.624986,8.143935,7.391942,7.2688413,-422.7831,175.6347,57.575554,75.32161,30.057737,21.170467,45.07272,9.246222,30.039225,14.632729,17.663214,24.15601,12.384742,16.696144,19.661777,16.494703,23.764507,12.836478,11.390142,13.559357
male,surprise,-579.27075,47.31958,6.8087316,11.002594,3.030485,-9.848826,-7.4324465,-7.2785563,-3.9382515,-4.008504,-7.676206,-1.0197171,-2.7527044,-6.251991,-2.1586502,-2.5344658,-7.449486,1.3868241,-5.204812,-1.1293206,197.34673,60.713314,24.144966,25.074558,21.384441,27.19749,14.968435,13.340898,10.852687,11.409052,11.717632,6.9930377,7.188132,10.529371,5.3509994,5.740347,10.877308,5.2339864,8.702418,5.869924,-260.05405,157.62979,80.127495,74.51219,41.954956,30.625381,22.145454,12.464193,19.02422,22.180796,8.143042,19.48031,16.372417,10.173578,8.480673,11.974827,8.810747,16.374115,10.379366,12.661888
female,surprise,-661.64075,39.60979,-16.560135,1.4690546,-11.140989,-9.155742,-9.520963,-16.308973,-8.225518,-7.2757497,-7.4385324,-5.7414055,-6.670029,-2.8788216,-4.965056,-5.3988404,-4.2448816,-5.4264274,-3.243979,-3.525948,195.71082,51.16725,29.770197,22.345808,18.43524,15.162834,14.047107,18.006336,10.074367,12.457006,12.873703,9.585954,11.3621435,11.492298,9.874988,10.197167,7.61056,10.417106,9.046016,9.62496,-320.41672,180.52142,45.669212,53.44201,8.102309,9.944957,20.994736,13.889139,5.8884583,12.740058,9.876162,14.290816,9.1714115,28.423729,16.352514,29.004354,19.0988,19.177086,27.682968,38.94227
male,happy,-631.407,62.999477,-5.8192096,15.460055,6.526638,-1.5888869,-6.597418,-4.8063283,-13.677246,-1.3645014,0.13336645,-6.366865,3.405448,-3.9404101,-2.185833,3.2448375,-7.8401256,-2.765778,0.2946032,-1.703534,185.44063,67.927635,27.446726,20.625158,17.871485,17.005108,15.471493,11.885175,19.879637,10.606787,8.942718,12.541375,10.748349,10.044387,9.400416,6.926128,13.888792,7.7576046,5.64006,5.82186,-320.36795,212.07867,69.66084,70.12842,43.019283,46.5821,25.51949,19.875313,15.496954,23.31564,19.904892,14.281624,47.135864,15.035566,14.30091,20.90897,10.343901,10.445156,14.169123,10.384918
male,surprise,-579.9996,43.74988,9.785762,8.725044,2.708023,2.3722432,2.5390618,-0.15152663,-6.831652,-2.8004372,2.596271,-1.6054275,-1.9694343,-1.7042129,1.0641642,2.6273952,-1.6862926,0.81461,-0.17346057,-0.07466114,194.3791,52.514244,18.777985,19.901798,18.620224,17.984146,11.891688,11.627229,13.1542635,12.145039,11.313111,9.805031,9.496859,8.785351,6.100954,7.8325863,10.549456,6.0649576,6.878764,7.1749673,-234.74062,191.27089,60.01124,72.99609,40.0553,36.18551,18.981041,24.953926,10.295639,14.956015,32.481693,14.761296,12.626823,8.741507,11.921186,20.446112,14.809193,12.038979,11.216415,13.057039
